Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW,SNWD (Inches)
2007/2/12,40,53,29,0,,
2007/2/13,39,50,30,0,,
2007/2/14,35,44,27,0,,
2007/2/15,35,47,23,0,,
2007/2/16,36,47,27,0,,
2007/2/17,39,52,27,0,,
2007/2/18,37,47,27,0,,
2007/2/19,37,52,25,0,,
2007/2/20,42,58,30,0,,
2007/2/21,37,47,34,0,,
2007/2/22,46,54,36,0,,
2007/2/23,38,47,29,0,,
2007/2/24,38,46,32,0,,
2007/2/25,37,43,30,0,,
2007/2/26,44,47,42,0,,
2007/2/27,44,47,41,0,,
2007/2/28,42,50,31,0,,
2007/3/1,42,47,40,0.04,,
2007/3/2,48,57,39,0,,
2007/3/3,42,50,41,0.35,,
2007/3/4,35,42,33,1.05,,
2007/3/5,25,33,20,0,,
2007/3/6,29,37,18,0,,
2007/3/7,36,46,26,0,,
2007/3/8,39,49,30,0,,
2007/3/9,40,52,30,0,,
2007/3/10,35,44,31,0,,
2007/3/11,39,50,26,0,,
2007/3/12,41,53,30,0,,
2007/3/13,41,52,32,0,,
2007/3/14,44,54,35,0,,
2007/3/15,43,52,34,0,,
2007/3/16,43,51,37,0,,
2007/3/17,44,56,31,0,,
2007/3/18,39,48,33,0,,
2007/3/19,38,41,36,0.13,,
2007/3/20,40,43,36,0,,
2007/3/21,47,57,39,0,,
2007/3/22,45,54,38,0,,
2007/3/23,47,51,43,0.05,,
2007/3/24,55,69,42,0,,
2007/3/25,56,65,41,0,,
2007/3/26,56,71,40,0,,
2007/3/27,51,63,44,0,,
2007/3/28,52,63,43,0,,
2007/3/29,50,58,45,0.08,,
2007/3/30,45,47,44,0.01,,
2007/3/31,54,62,42,0,,
2007/4/1,53,62,46,0,,
2007/4/2,48,54,43,0,,
2007/4/3,53,67,37,0,,
2007/4/4,49,61,41,0,,
2007/4/5,49,57,44,0,,
2007/4/6,57,71,39,0,,
2007/4/7,59,66,52,0,,
2007/4/8,58,68,49,0,,
2007/4/9,60,72,46,0,,
2007/4/10,56,65,45,0,,
2007/4/11,53,60,44,0,,
2007/4/12,53,59,48,0.06,,
2007/4/13,59,71,44,0,,
2007/4/14,59,67,53,0,,
2007/4/15,54,61,46,0,,
2007/4/16,56,66,45,0,,
2007/4/17,57,72,43,0,,
2007/4/18,64,78,53,0,,
2007/4/19,65,76,54,0,,
2007/4/20,70,78,61,0,,
2007/4/21,64,75,54,0.02,,
2007/4/22,62,69,55,0,,
2007/4/23,59,66,53,0,,
2007/4/24,63,77,45,0,,
2007/4/25,69,80,51,0,,
2007/4/26,62,74,51,0,,
2007/4/27,62,72,49,0,,
2007/4/28,67,80,51,0,,
2007/4/29,73,85,58,0,,
2007/4/30,67,77,61,0,,
2007/5/1,68,81,55,0.04,,
2007/5/2,71,85,55,0,,
2007/5/3,79,89,65,0,,
2007/5/4,74,87,59,0,,
2007/5/5,73,81,67,0,,
2007/5/6,76,90,58,0,,
2007/5/7,79,92,66,0,,
2007/5/8,69,82,66,0,,
2007/5/9,66,78,54,0,,
2007/5/10,69,79,56,0,,
2007/5/11,67,78,61,0.06,,
2007/5/12,73,82,65,0,,
2007/5/13,75,92,57,0,,
2007/5/14,76,91,58,0,,
2007/5/15,70,78,61,0,,
2007/5/16,76,87,66,0,,
2007/5/17,71,81,68,0,,
2007/5/18,70,79,62,0,,
2007/5/19,73,85,55,0,,
2007/5/20,69,82,63,0.01,,
2007/5/21,73,83,57,0,,
2007/5/22,64,75,60,1.31,,
2007/5/23,67,72,63,0.37,,
2007/5/24,75,84,64,0,,
2007/5/25,76,88,64,0,,
2007/5/26,79,99,63,0,,
2007/5/27,78,86,70,0,,
2007/5/28,77,89,63,0,,
2007/5/29,78,89,65,0,,
2007/5/30,76,85,68,0,,
2007/5/31,67,72,63,0.12,,
2007/6/1,67,73,63,0,,
2007/6/2,74,80,67,0,,
2007/6/3,76,81,70,0,,
2007/6/4,80,88,70,0,,
2007/6/5,83,97,65,0,,
2007/6/6,85,96,73,0,,
2007/6/7,81,91,74,0,,
2007/6/8,84,96,72,0,,
2007/6/9,83,93,71,0,,
2007/6/10,83,96,70,0,,
2007/6/11,84,96,72,0,,
2007/6/12,78,87,71,0,,
2007/6/13,74,82,72,0,,
2007/6/14,79,89,67,0,,
2007/6/15,79,90,67,0,,
2007/6/16,79,90,69,0,,
2007/6/17,80,92,70,0,,
2007/6/18,79,87,71,0,,
2007/6/19,74,82,69,0.04,,
2007/6/20,75,79,72,0.03,,
2007/6/21,80,92,70,0,,
2007/6/22,81,88,72,0,,
2007/6/23,82,91,74,0,,
2007/6/24,79,92,73,0.02,,
2007/6/25,84,96,71,0,,
2007/6/26,87,98,75,0,,
2007/6/27,77,89,69,0.84,,
2007/6/28,77,86,69,0,,
2007/6/29,79,82,77,0.06,,
2007/6/30,72,77,67,0.82,,
2007/7/1,78,91,66,1.21,,
2007/7/2,80,91,70,0,,
2007/7/3,79,85,75,0,,
2007/7/4,80,89,69,0,,
2007/7/5,85,93,76,0,,
2007/7/6,84,92,79,0,,
2007/7/7,82,92,72,0.22,,
2007/7/8,79,85,72,0.18,,
2007/7/9,79,89,73,0.01,,
2007/7/10,80,94,67,0,,
2007/7/11,80,91,68,0,,
2007/7/12,79,86,71,0,,
2007/7/13,78,86,72,0,,
2007/7/14,78,85,71,0.4,,
2007/7/15,78,82,74,0,,
2007/7/16,80,88,71,0,,
2007/7/17,84,92,76,0,,
2007/7/18,82,89,77,0.36,,
2007/7/19,83,92,72,0,,
2007/7/20,78,84,71,0,,
2007/7/21,81,89,73,0,,
2007/7/22,79,86,72,0,,
2007/7/23,82,91,72,0,,
2007/7/24,81,89,71,0,,
2007/7/25,83,91,73,0,,
2007/7/26,82,89,75,0,,
2007/7/27,83,91,76,0,,
2007/7/28,79,85,72,0.19,,
2007/7/29,82,87,76,0,,
2007/7/30,81,88,74,0.54,,
2007/7/31,78,85,72,1.46,,
2007/8/1,82,91,72,0.13,,
2007/8/2,78,87,70,1.62,,
2007/8/3,79,85,72,0,,
2007/8/4,78,84,72,0.03,,
2007/8/5,77,80,75,0,,
2007/8/6,77,81,74,0,,
2007/8/7,74,79,73,0.27,,
2007/8/8,79,92,69,0,,
2007/8/9,87,99,76,0,,
2007/8/10,81,89,76,0,,
2007/8/11,81,91,70,0,,
2007/8/12,80,90,69,1.53,,
2007/8/13,80,90,71,0.13,,
2007/8/14,83,94,74,0,,
2007/8/15,83,93,73,0,,
2007/8/16,79,86,74,0,,
2007/8/17,80,88,71,0,,
2007/8/18,82,90,73,0,,
2007/8/19,82,89,74,0,,
2007/8/20,82,90,74,0,,
2007/8/21,86,96,78,0,,
2007/8/22,83,90,78,0,,
2007/8/23,81,89,74,0,,
2007/8/24,83,93,73,0,,
2007/8/25,83,91,76,0,,
2007/8/26,72,84,68,0.37,,
2007/8/27,75,85,68,0,,
2007/8/28,76,84,68,0,,
2007/8/29,77,87,68,0,,
2007/8/30,78,87,69,0,,
2007/8/31,78,87,70,0,,
2007/9/1,79,89,68,0,,
2007/9/2,79,89,73,0,,
2007/9/3,75,83,69,0.01,,
2007/9/4,77,88,65,0,,
2007/9/5,77,89,67,0,,
2007/9/6,77,88,68,0,,
2007/9/7,79,90,67,0,,
2007/9/8,77,89,67,0,,
2007/9/9,78,91,65,0,,
2007/9/10,79,91,67,0,,
2007/9/11,76,88,67,0,,
2007/9/12,76,88,67,0,,
2007/9/13,70,78,66,0.28,,
2007/9/14,66,70,63,0.3,,
2007/9/15,66,77,59,0,,
2007/9/16,70,78,64,0,,
2007/9/17,72,78,67,0.31,,
2007/9/18,67,73,62,0.92,,
2007/9/19,70,80,64,0,,
2007/9/20,72,82,62,0,,
2007/9/21,73,87,60,0,,
2007/9/22,72,85,63,0,,
2007/9/23,72,84,59,0,,
2007/9/24,72,84,61,0,,
2007/9/25,74,80,69,0,,
2007/9/26,70,77,65,0,,
2007/9/27,66,77,58,0.15,,
2007/9/28,67,74,59,0,,
2007/9/29,62,70,58,0,,
2007/9/30,60,67,54,0,,
2007/10/1,61,67,58,0.41,,
2007/10/2,66,77,60,0,,
2007/10/3,69,79,62,0,,
2007/10/4,66,77,57,0.2,,
2007/10/5,62,66,59,0.51,,
2007/10/6,63,68,59,0.99,,
2007/10/7,61,66,58,0,,
2007/10/8,59,66,54,0,,
2007/10/9,56,67,48,0,,
2007/10/10,57,67,52,0,,
2007/10/11,56,65,48,0,,
2007/10/12,59,71,50,0,,
2007/10/13,56,64,51,0.04,,
2007/10/14,57,71,44,0,,
2007/10/15,60,73,46,0,,
2007/10/16,58,71,43,0,,
2007/10/17,58,69,48,0,,
2007/10/18,58,61,53,0,,
2007/10/19,52,64,38,0,,
2007/10/20,51,65,38,0,,
2007/10/21,55,71,41,0,,
2007/10/22,59,68,49,0,,
2007/10/23,53,62,45,0,,
2007/10/24,54,62,49,0.02,,
2007/10/25,55,67,45,0,,
2007/10/26,53,56,51,0,,
2007/10/27,57,63,53,0.05,,
2007/10/28,46,57,41,0.53,,
2007/10/29,43,53,33,0,,
2007/10/30,44,51,36,0,,
2007/10/31,48,54,40,0,,
2007/11/1,45,53,39,0,,
2007/11/2,47,61,34,0,,
2007/11/3,51,59,39,0,,
2007/11/4,47,58,38,0,,
2007/11/5,46,56,41,0,,
2007/11/6,47,55,41,0,,
2007/11/7,47,56,38,0,,
2007/11/8,51,63,40,0,,
2007/11/9,48,58,37,0,,
2007/11/10,46,57,36,0,,
2007/11/11,43,54,35,0,,
2007/11/12,43,51,38,0.02,,
2007/11/13,46,52,38,0,,
2007/11/14,42,48,39,0.02,,
2007/11/15,33,41,30,0,,
2007/11/16,34,45,23,0,,
2007/11/17,38,52,28,0,,
2007/11/18,37,44,28,0,,
2007/11/19,38,49,32,0,,
2007/11/20,42,54,34,0,,
2007/11/21,41,50,32,0,,
2007/11/22,42,44,37,0,,
2007/11/23,42,54,36,0,,
2007/11/24,37,47,32,0,,
2007/11/25,41,54,32,0,,
2007/11/26,39,46,32,0,,
2007/11/27,39,51,27,0,,
2007/11/28,37,47,29,0,,
2007/11/29,40,45,34,0,,
2007/11/30,34,44,25,0,,
2007/12/1,35,44,26,0,,
2007/12/2,38,47,29,0,,
2007/12/3,36,42,31,0,,
2007/12/4,33,43,24,0,,
2007/12/5,32,41,25,0,,
2007/12/6,38,44,31,0,,
2007/12/7,35,44,29,0,,
2007/12/8,33,44,24,0,,
2007/12/9,32,37,28,0,,
2007/12/10,33,35,31,0.07,,
2007/12/11,35,40,32,0,,
2007/12/12,29,36,24,0,,
2007/12/13,32,42,24,0,,
2007/12/14,33,46,22,0,,
2007/12/15,33,43,23,0,,
2007/12/16,32,45,22,0,,
2007/12/17,32,38,26,0,,
2007/12/18,32,42,26,0,,
2007/12/19,33,45,25,0,,
2007/12/20,33,47,24,0,,
2007/12/21,32,39,24,0,,
2007/12/22,33,38,29,0,,
2007/12/23,39,48,28,0,,
2007/12/24,32,40,27,0,,
2007/12/25,32,41,27,0,,
2007/12/26,30,38,25,0,,
2007/12/27,31,33,27,0,,
2007/12/28,33,35,32,0.04,,
2007/12/29,28,33,26,0,,
2007/12/30,30,37,23,0,,
2007/12/31,29,35,26,0,,
2008/1/1,30,39,24,0,,
2008/1/2,30,43,19,0,,
2008/1/3,36,45,27,0,,
2008/1/4,31,42,22,0,,
2008/1/5,28,40,20,0,,
2008/1/6,35,47,24,0,,
2008/1/7,32,43,23,0,,
2008/1/8,35,47,26,0,,
2008/1/9,29,36,24,0,,
2008/1/10,24,30,18,0,,
2008/1/11,30,40,21,0,,
2008/1/12,26,35,22,0,,
2008/1/13,22,26,18,0,,
2008/1/14,20,23,16,0,,
2008/1/15,20,29,14,0,,
2008/1/16,24,31,18,0,,
2008/1/17,22,25,19,0,,
2008/1/18,24,28,20,0,,
2008/1/19,22,28,17,0,,
2008/1/20,27,32,22,0,,
2008/1/21,25,30,23,0,,
2008/1/22,24,31,20,0,,
2008/1/23,20,26,15,0,,
2008/1/24,24,32,16,0,,
2008/1/25,25,32,18,0,,
2008/1/26,27,37,22,0,,
2008/1/27,27,36,18,0,,
2008/1/28,30,36,26,0,,
2008/1/29,25,31,20,0,,
2008/1/30,26,35,18,0,,
2008/1/31,27,38,20,0,,
2008/2/1,30,38,24,0,,
2008/2/2,29,39,19,0,,
2008/2/3,28,37,21,0,,
2008/2/4,26,34,17,0,,
2008/2/5,29,34,22,0,,
2008/2/6,28,37,22,0,,
2008/2/7,28,36,19,0,,
2008/2/8,28,34,22,0,,
2008/2/9,28,38,19,0,,
2008/2/10,30,42,17,0,,
2008/2/11,28,37,24,0,,
2008/2/12,24,36,15,0,,
2008/2/13,32,42,18,0,,
2008/2/14,34,45,22,0,,
2008/2/15,30,40,22,0,,
2008/2/16,32,45,19,0,,
2008/2/17,32,41,24,0,,
2008/2/18,30,40,24,0,,
2008/2/19,37,54,23,0,,
2008/2/20,39,54,28,0,,
2008/2/21,38,52,27,0,,
2008/2/22,42,50,35,0,,
2008/2/23,31,42,26,0,,
2008/2/24,29,34,23,0,,
2008/2/25,33,42,27,0,,
2008/2/26,41,50,30,0,,
2008/2/27,49,61,32,0,,
2008/2/28,47,60,30,0,,
2008/2/29,48,57,40,0,,
2008/3/1,45,53,38,0,,
2008/3/2,47,52,42,0,,
2008/3/3,47,55,39,0,,
2008/3/4,45,57,32,0,,
2008/3/5,45,58,32,0,,
2008/3/6,48,57,36,0,,
2008/3/7,48,60,33,0,,
2008/3/8,46,53,39,0,,
2008/3/9,49,63,36,0,,
2008/3/10,55,72,38,0,,
2008/3/11,51,63,42,0,,
2008/3/12,45,51,38,0,,
2008/3/13,50,57,43,0,,
2008/3/14,48,56,36,0,,
2008/3/15,53,64,44,0,,
2008/3/16,51,63,37,0,,
2008/3/17,50,61,40,0,,
2008/3/18,49,56,47,0,,
2008/3/19,45,55,34,0,,
2008/3/20,47,57,39,0,,
2008/3/21,46,52,39,0.19,,
2008/3/22,49,54,40,0,,
2008/3/23,57,67,45,0,,
2008/3/24,49,65,42,0,,
2008/3/25,50,58,40,0,,
2008/3/26,51,63,38,0,,
2008/3/27,51,58,41,0,,
2008/3/28,42,53,39,0.21,,
2008/3/29,40,45,37,0.06,,
2008/3/30,49,62,35,0,,
2008/3/31,53,62,40,0,,
2008/4/1,53,61,48,0.01,,
2008/4/2,55,63,48,0,,
2008/4/3,56,67,42,0,,
2008/4/4,61,74,42,0,,
2008/4/5,61,71,49,0,,
2008/4/6,59,66,54,0.04,,
2008/4/7,56,67,49,0,,
2008/4/8,57,61,53,0,,
2008/4/9,61,72,52,0.02,,
2008/4/10,56,64,49,0.02,,
2008/4/11,54,62,46,0.28,,
2008/4/12,54,61,49,0,,
2008/4/13,60,78,43,0,,
2008/4/14,67,81,51,0,,
2008/4/15,66,77,55,0,,
2008/4/16,69,80,56,0,,
2008/4/17,69,83,55,0,,
2008/4/18,70,80,57,0,,
2008/4/19,67,72,61,0,,
2008/4/20,56,68,53,1.16,,
2008/4/21,54,60,51,0.88,,
2008/4/22,55,61,51,0.06,,
2008/4/23,56,70,40,0,,
2008/4/24,57,66,50,0.03,,
2008/4/25,60,68,54,0,,
2008/4/26,60,70,45,0,,
2008/4/27,61,68,52,0,,
2008/4/28,63,73,54,0,,
2008/4/29,69,82,58,0,,
2008/4/30,74,88,62,0,,
2008/5/1,69,78,62,0,,
2008/5/2,69,80,61,0,,
2008/5/3,63,74,56,1.53,,
2008/5/4,62,76,47,0,,
2008/5/5,66,79,49,0,,
2008/5/6,73,84,61,0,,
2008/5/7,65,74,62,0.04,,
2008/5/8,67,77,55,0,,
2008/5/9,62,70,56,0,,
2008/5/10,63,71,56,0,,
2008/5/11,52,65,48,0.46,,
2008/5/12,56,63,48,0.02,,
2008/5/13,62,73,47,0,,
2008/5/14,62,73,56,0.26,,
2008/5/15,65,76,53,0,,
2008/5/16,70,78,62,0.01,,
2008/5/17,61,72,58,0.18,,
2008/5/18,65,79,50,0,,
2008/5/19,71,82,58,0,,
2008/5/20,69,81,58,0,,
2008/5/21,76,87,62,0,,
2008/5/22,73,84,63,0,,
2008/5/23,76,90,65,0,,
2008/5/24,80,90,70,0,,
2008/5/25,78,92,65,0,,
2008/5/26,77,90,68,0,,
2008/5/27,79,85,74,0.04,,
2008/5/28,76,85,60,0,,
2008/5/29,70,79,63,0,,
2008/5/30,73,83,64,0,,
2008/5/31,71,82,62,0,,
2008/6/1,73,80,67,0.01,,
2008/6/2,71,80,58,0,,
2008/6/3,63,72,59,0.23,,
2008/6/4,68,78,59,0.87,,
2008/6/5,70,79,60,0,,
2008/6/6,71,78,67,0,,
2008/6/7,71,78,65,0,,
2008/6/8,76,88,65,0,,
2008/6/9,77,88,64,0,,
2008/6/10,76,85,68,0,,
2008/6/11,79,87,66,0,,
2008/6/12,78,87,68,0,,
2008/6/13,75,83,70,0,,
2008/6/14,70,74,67,0.78,,
2008/6/15,74,82,65,0,,
2008/6/16,74,82,64,0,,
2008/6/17,69,78,63,1.85,,
2008/6/18,71,80,63,0,,
2008/6/19,78,86,69,0,,
2008/6/20,80,89,72,0.15,,
2008/6/21,83,93,72,0,,
2008/6/22,82,93,72,0,,
2008/6/23,75,90,71,0.54,,
2008/6/24,75,81,67,0,,
2008/6/25,76,80,71,0.02,,
2008/6/26,72,78,68,0.02,,
2008/6/27,73,79,68,0.13,,
2008/6/28,74,79,66,0.04,,
2008/6/29,73,76,69,0.19,,
2008/6/30,76,81,72,0.11,,
2008/7/1,72,76,71,0.06,,
2008/7/2,77,85,71,0,,
2008/7/3,85,97,74,0,,
2008/7/4,84,95,76,0,,
2008/7/5,76,81,72,1.09,,
2008/7/6,83,94,69,0.01,,
2008/7/7,82,91,74,0,,
2008/7/8,77,83,75,0.04,,
2008/7/9,78,85,71,0.01,,
2008/7/10,82,89,76,0,,
2008/7/11,81,88,76,0,,
2008/7/12,85,97,73,0,,
2008/7/13,84,94,72,0,,
2008/7/14,78,87,73,0.02,,
2008/7/15,74,85,65,1.33,,
2008/7/16,81,93,72,0,,
2008/7/17,85,94,75,0,,
2008/7/18,79,86,71,0.31,,
2008/7/19,78,88,72,0,,
2008/7/20,81,91,73,0,,
2008/7/21,81,91,72,0,,
2008/7/22,84,93,74,0,,
2008/7/23,84,92,75,0,,
2008/7/24,83,91,75,0,,
2008/7/25,84,92,76,0,,
2008/7/26,86,93,79,0,,
2008/7/27,84,91,77,0,,
2008/7/28,84,92,76,0,,
2008/7/29,80,87,74,0.01,,
2008/7/30,79,86,73,0,,
2008/7/31,80,87,76,0.22,,
2008/8/1,81,90,77,0,,
2008/8/2,83,93,72,0,,
2008/8/3,84,94,72,0,,
2008/8/4,83,91,76,0,,
2008/8/5,83,93,75,0,,
2008/8/6,83,90,77,0,,
2008/8/7,83,90,76,0,,
2008/8/8,86,92,79,0,,
2008/8/9,86,94,80,0,,
2008/8/10,80,88,74,0.78,,
2008/8/11,75,81,70,1.8,,
2008/8/12,79,85,71,0.63,,
2008/8/13,80,86,75,0,,
2008/8/14,75,84,68,0.78,,
2008/8/15,78,86,69,0.25,,
2008/8/16,78,86,68,0,,
2008/8/17,73,80,71,0,,
2008/8/18,75,85,65,0,,
2008/8/19,79,87,71,0,,
2008/8/20,80,88,72,0,,
2008/8/21,71,81,68,0.21,,
2008/8/22,76,89,65,0,,
2008/8/23,81,95,69,0,,
2008/8/24,83,91,73,0,,
2008/8/25,79,87,71,0,,
2008/8/26,76,82,71,0.01,,
2008/8/27,76,83,69,0.01,,
2008/8/28,78,87,72,0,,
2008/8/29,76,86,73,0.33,,
2008/8/30,72,74,68,0.39,,
2008/8/31,73,83,65,0,,
2008/9/1,74,88,60,0,,
2008/9/2,78,91,63,0,,
2008/9/3,75,87,69,0,,
2008/9/4,73,82,64,0.07,,
2008/9/5,74,85,64,0,,
2008/9/6,76,83,68,0,,
2008/9/7,71,78,67,0.98,,
2008/9/8,72,80,65,0,,
2008/9/9,71,75,68,0.41,,
2008/9/10,72,82,65,0.58,,
2008/9/11,73,86,60,0,,
2008/9/12,75,89,63,0,,
2008/9/13,73,81,67,0,,
2008/9/14,74,84,63,0,,
2008/9/15,74,89,63,0.12,,
2008/9/16,72,84,65,0.81,,
2008/9/17,72,83,65,0,,
2008/9/18,75,85,67,0,,
2008/9/19,70,75,66,0.15,,
2008/9/20,72,83,62,0,,
2008/9/21,70,78,67,1.02,,
2008/9/22,73,83,66,0.28,,
2008/9/23,65,73,62,0,,
2008/9/24,54,64,53,0.26,,
2008/9/25,63,74,53,0,,
2008/9/26,62,69,51,0,,
2008/9/27,60,69,51,0,,
2008/9/28,59,65,54,0,,
2008/9/29,57,63,52,0,,
2008/9/30,63,74,53,0,,
2008/10/1,63,75,54,0,,
2008/10/2,66,79,57,0,,
2008/10/3,66,74,61,0,,
2008/10/4,60,63,57,0,,
2008/10/5,53,58,50,0.7,,
2008/10/6,55,66,44,0,,
2008/10/7,57,67,45,0,,
2008/10/8,61,72,52,0.03,,
2008/10/9,54,60,48,0.08,,
2008/10/10,58,70,44,0,,
2008/10/11,59,72,44,0,,
2008/10/12,60,75,44,0,,
2008/10/13,60,73,51,0,,
2008/10/14,62,78,47,0,,
2008/10/15,65,81,52,0,,
2008/10/16,65,79,56,0.02,,
2008/10/17,62,75,53,0,,
2008/10/18,62,73,57,0,,
2008/10/19,61,76,50,0,,
2008/10/20,59,69,49,0,,
2008/10/21,63,69,58,0,,
2008/10/22,63,66,61,0,,
2008/10/23,53,63,49,0.39,,
2008/10/24,49,59,42,0,,
2008/10/25,53,62,38,0,,
2008/10/26,56,63,44,0,,
2008/10/27,55,65,45,0,,
2008/10/28,53,67,41,0,,
2008/10/29,49,56,47,0,,
2008/10/30,48,56,39,0,,
2008/10/31,53,65,39,0,,
2008/11/1,50,66,38,0,,
2008/11/2,51,64,40,0,,
2008/11/3,53,61,45,0,,
2008/11/4,48,61,37,0,,
2008/11/5,50,67,37,0,,
2008/11/6,59,70,47,0,,
2008/11/7,50,58,41,0,,
2008/11/8,42,47,39,0,,
2008/11/9,42,57,30,0,,
2008/11/10,42,55,33,0,,
2008/11/11,40,50,33,0,,
2008/11/12,44,51,37,0,,
2008/11/13,49,60,42,0,,
2008/11/14,45,52,38,0,,
2008/11/15,45,54,36,0,,
2008/11/16,41,53,30,0,,
2008/11/17,38,45,28,0,,
2008/11/18,34,40,26,0,,
2008/11/19,31,40,22,0,,
2008/11/20,39,57,24,0,,
2008/11/21,41,52,30,0,,
2008/11/22,39,57,30,0,,
2008/11/23,38,45,31,0,,
2008/11/24,43,52,36,0,,
2008/11/25,44,51,40,0,,
2008/11/26,38,48,33,0,,
2008/11/27,39,47,34,0,,
2008/11/28,40,54,28,0,,
2008/11/29,45,54,32,0,,
2008/11/30,41,55,31,0,,
2008/12/1,45,56,34,0,,
2008/12/2,38,49,29,0,,
2008/12/3,43,50,36,0,,
2008/12/4,27,44,17,0,,
2008/12/5,21,28,14,0,,
2008/12/6,27,35,18,0,,
2008/12/7,29,40,19,0,,
2008/12/8,34,45,24,0,,
2008/12/9,36,46,29,0,,
2008/12/10,35,41,31,0,,
2008/12/11,28,36,22,0,,
2008/12/12,31,39,24,0,,
2008/12/13,31,39,22,0,,
2008/12/14,32,44,21,0,,
2008/12/15,34,50,24,0,,
2008/12/16,31,41,25,0,,
2008/12/17,36,48,31,0,,
2008/12/18,30,39,20,0,,
2008/12/19,32,44,24,0,,
2008/12/20,29,34,22,0,,
2008/12/21,17,29,11,0,,
2008/12/22,18,30,8,0,,
2008/12/23,25,40,15,0,,
2008/12/24,29,41,18,0,,
2008/12/25,31,38,27,0,,
2008/12/26,27,38,18,0,,
2008/12/27,29,37,22,0,,
2008/12/28,28,32,24,0,,
2008/12/29,29,35,24,0,,
2008/12/30,28,35,23,0,,
2008/12/31,28,33,23,0,,
2009/1/1,25,33,18,0,,
2009/1/2,25,36,15,0,,
2009/1/3,29,36,19,0,,
2009/1/4,25,34,20,0,,
2009/1/5,25,36,18,0,,
2009/1/6,28,40,20,0,,
2009/1/7,27,38,17,0,,
2009/1/8,28,32,24,0,,
2009/1/9,23,33,14,0,,
2009/1/10,26,37,13,0,,
2009/1/11,25,32,20,0,,
2009/1/12,26,34,20,0,,
2009/1/13,27,43,15,0,,
2009/1/14,24,33,15,0,,
2009/1/15,23,35,13,0,,
2009/1/16,26,36,16,0,,
2009/1/17,27,31,24,0,,
2009/1/18,31,45,18,0,,
2009/1/19,30,43,20,0,,
2009/1/20,33,48,23,0,,
2009/1/21,30,37,24,0,,
2009/1/22,21,36,13,0,,
2009/1/23,15,20,11,0,,
2009/1/24,24,32,14,0,,
2009/1/25,30,36,20,0,,
2009/1/26,29,41,16,0,,
2009/1/27,24,38,15,0,,
2009/1/28,30,44,19,0,,
2009/1/29,33,46,21,0,,
2009/1/30,31,41,22,0,,
2009/1/31,29,40,20,0,,
2009/2/1,29,39,23,0,,
2009/2/2,33,49,23,0,,
2009/2/3,31,39,23,0,,
2009/2/4,28,38,20,0,,
2009/2/5,35,49,24,0,,
2009/2/6,33,43,24,0,,
2009/2/7,41,55,26,0,,
2009/2/8,35,46,26,0,,
2009/2/9,38,55,26,0,,
2009/2/10,45,61,29,0,,
2009/2/11,44,58,32,0,,
2009/2/12,38,44,36,0.34,,
2009/2/13,43,49,38,0.1,,
2009/2/14,40,45,34,0,,
2009/2/15,28,39,21,0,,
2009/2/16,29,36,22,0,,
2009/2/17,26,32,22,0.02,,
2009/2/18,27,30,25,0.04,,
2009/2/19,27,34,22,0.21,,
2009/2/20,28,35,23,0,,
2009/2/21,30,38,21,0,,
2009/2/22,35,41,31,0,,
2009/2/23,30,36,25,0,,
2009/2/24,36,44,27,0,,
2009/2/25,33,42,26,0,,
2009/2/26,34,45,22,0,,
2009/2/27,36,53,24,0,,
2009/2/28,35,45,26,0,,
2009/3/1,36,47,29,0,,
2009/3/2,32,38,25,0,,
2009/3/3,37,46,28,0,,
2009/3/4,35,40,29,0,,
2009/3/5,41,51,34,0.05,,
2009/3/6,40,49,30,0,,
2009/3/7,43,55,30,0,,
2009/3/8,49,64,32,0,,
2009/3/9,45,56,40,0,,
2009/3/10,40,50,30,0,,
2009/3/11,42,51,34,0,,
2009/3/12,46,55,41,0.03,,
2009/3/13,35,44,24,0,,
2009/3/14,42,56,27,0,,
2009/3/15,53,68,37,0,,
2009/3/16,53,69,40,0,,
2009/3/17,56,72,42,0,,
2009/3/18,65,85,47,0,,
2009/3/19,54,75,49,0,,
2009/3/20,49,60,38,0,,
2009/3/21,51,60,44,0.01,,
2009/3/22,46,60,38,0,,
2009/3/23,43,53,34,0,,
2009/3/24,42,49,34,0.2,,
2009/3/25,49,62,34,0,,
2009/3/26,50,59,38,0,,
2009/3/27,45,55,38,0,,
2009/3/28,42,56,33,0,,
2009/3/29,39,44,34,0,,
2009/3/30,41,49,34,0,,
2009/3/31,43,51,32,0,,
2009/4/1,49,59,37,0,,
2009/4/2,51,62,36,0,,
2009/4/3,53,60,45,0,,
2009/4/4,56,68,43,0,,
2009/4/5,60,74,42,0,,
2009/4/6,65,81,45,0,,
2009/4/7,67,81,53,0,,
2009/4/8,68,80,53,0,,
2009/4/9,68,79,57,0,,
2009/4/10,66,76,57,0,,
2009/4/11,64,70,59,0,,
2009/4/12,65,77,52,0,,
2009/4/13,67,81,59,0,,
2009/4/14,63,72,55,0,,
2009/4/15,56,67,46,0.02,,
2009/4/16,54,65,43,0,,
2009/4/17,60,71,48,0,,
2009/4/18,62,68,57,0,,
2009/4/19,53,64,51,0.41,,
2009/4/20,60,71,52,0,,
2009/4/21,65,73,56,0,,
2009/4/22,58,71,47,0,,
2009/4/23,51,57,48,0.17,,
